,Price,Location,URL,Date,Title,num image,text,condition,bicycle frame material,bicycle type,frame size,wheel size,make / manufacturer,model name / number,size / dimensions,brake type,electric assist,handlebar type,suspension,part type,serial number
5826,1.0,eastco,https://denver.craigslist.org/bik/d/aurora-kids-toddler-bikes-in-new-and/7472120199.html,2022-04-16 12:46,Kids toddler bikes in New and Great condition,5,"Clearing garage. Most are barely used, the red one is new. Prices listed or make a reasonable offer.   Radio Flyer strider bike -$40 Green Yvolution balance bike (well used)- $4 5 Paw patrol w/ training wheels -$65 Minnie mouse pink bike - $30 New Red bike - $65",, steel, kids, Standard, other/unknown,,,,,,,,,
5827,200.0,eastco,https://boulder.craigslist.org/bid/d/boulder-quality-secondhand-bikes-for/7472097159.html,2022-04-16 11:55,Quality Secondhand Bikes For Sale -- Restored to Like New Condition!,0,"I have several used bicycles available in various sizes. (Bikes in this ad are sold.) I have mostly commuters or mountain bikes as well as a few road bikes in the $200-300 range. I was professionally trained as a bike mechanic. Now in my spare time I enjoy restoring and fixing up bikes to bring them new life and add value to our community in Boulder. Most of the bikes have new shifters, tires, grips, etc. and some have been substantially upgraded. The  majority of my bikes are brand names like Trek, Giant, Gary Fisher, Specialized, Bianchi, GT, & Diamondback.   Reach out if you're looking for a quality bike in excellent condition and don't want to add to the consumer stream or pay sticker price for a new one.  Keywords: commuter , mountain , kids , women's , time trial , step through , hybrid , full suspension , hardtail , road bike , Boulder .",, other/unknown, other, Various, other/unknown,,,,,,,,,
5828,1234.0,eastco,https://denver.craigslist.org/bik/d/denver-bikes/7472059166.html,2022-04-16 10:45,Bikes,0,Various.  All in great shape,, other/unknown, other, various, other/unknown,,,,,,, other/unknown,,
5829,100.0,eastco,https://boulder.craigslist.org/for/d/longmont-bike-hitch-rack-up-to-bikes-by/7468788336.html,2022-04-16 09:58,Bike Hitch Rack (up to 4 bikes)- by Yakima,0,,,,,,,,,,,,,,,
5830,1750.0,eastco,https://fortcollins.craigslist.org/bik/d/fort-collins-rad-rover/7470167175.html,2022-04-16 09:49,Rad Rover 6+,0,,,,,,,,,,,,,,,
5831,1200.0,eastco,https://denver.craigslist.org/bik/d/denver-slater-bikes-the-machine/7472021930.html,2022-04-16 09:32,Slater Bikes “the machine”,0,"Slater Bikes “the machine” dirt jumper/street bike Deity bars, disc brake, BMX cranks and stem.  Can ship",, steel, mountain, Large, 26 in,,,,,,,,,
5832,1000.0,eastco,https://pueblo.craigslist.org/spo/d/pueblo-stationary-bikes/7471993815.html,2022-04-16 08:34,Stationary bikes,2,I’m selling two V series stationary bikes. Both in great condition. Summer is almost here time to get in shape!, excellent,,,,, Vision fitness,,,,,,,,
5833,60.0,eastco,https://fortcollins.craigslist.org/bik/d/fort-collins-trunk-rack-for-bikes-super/7460243627.html,2022-04-16 07:34,"Trunk Rack For 2 Bikes- Super LIghtweight and Folding ""Allen AL02""",0,,,,,,,,,,,,,,,
5834,50.0,eastco,https://denver.craigslist.org/bik/d/identical-twin-schwinns-girls-20-inch/7461864729.html,2022-04-16 07:00,Identical Twin Schwinns - girls 20 inch little girls bikes with locks,0,,,,,,,,,,,,,,,
5835,250.0,eastco,https://boulder.craigslist.org/bop/d/lafayette-ns-bikes-dirt-jump-wheelset/7471843420.html,2022-04-15 17:48,NS Bikes Dirt Jump Wheelset (single speed) w / Tires,6,"NS Bikes Dirt Jump Wheelset (single speed), Specialized Rhythm Lite Tires – 26” Axles: FW: 20x110mm | RW: 10x135mm Bolt-On – black Came off 2018-2019 NS Dirt Jump bike. Very little use, straight rims, no dings/etc Includes disc brake rotor Wheelset has Stay Tru Single Speed hub with 10 tooth cog driver *    *Note: Stay Tru hubs use their own 10 tooth driver and there are no replacements available. As such, you will need to run a BMX style (not mountain bike) crank so you can run a small enough front chainring to have a gear ratio that is in normal dirt jumper range.  You can’t get a mountain bike chainring smaller than 28 tooth and this with the 10 tooth driver is really too much gear for dirt jumping. With the BMX style crank you can drop into the low 20 tooth size chainrings and get the gear you need.", excellent,,,,, NS Bikes,," 26""",,,,, wheels and wheel parts,
5836,29.0,eastco,https://fortcollins.craigslist.org/bik/d/wellington-spring-is-near-bikes-and/7459927137.html,2022-04-15 16:49,"Spring is near, bikes and trikes and wagons here",8,"Spring is near, bikes and trikes and wagons are here.  Plastic cars $30, trikes $20 and $30, vintage tandem bike $199, Diamond Back Cruiser $99, vintage banana seat bike $149, Barbie Wagon $49, vintage tonka dumps and plows $20 each.     Thanks for looking",, alloy, cruiser, Medium, 20 in,,,,,,,,,
5837,30.0,eastco,https://denver.craigslist.org/spo/d/denver-bike-rack-for-two-bikes/7471811892.html,2022-04-15 16:22,bike rack for two bikes,2,Bike rack for hanging two bikes. Slight damage to one of the hook holders but it still works well.,,,,,,,,,,,,,,
5838,120.0,eastco,https://denver.craigslist.org/bik/d/aurora-boys-21-speed-bikes-schwinn-and/7471802983.html,2022-04-15 16:01,Boy's 21 Speed Bikes. Schwinn and Mongoose,0,,,,,,,,,,,,,,,
5839,1699.0,eastco,https://denver.craigslist.org/bid/d/wheat-ridge-58cm-61cm-in-stock-felt/7471710911.html,2022-04-15 12:39,58cm 61cm IN STOCK Felt Broam 40 Gravel Bike Cyclocross Bikes IN STOCK,9,"The Bicycle Broker 6190 West 38th Ave Wheat Ridge, CO  303.900.1907 58cm 61cm  DUAL-WHEEL COMPATIBILITY & TIRE CLEARANCE Different wheel sizes give you the freedom to run whatever size or type of tire you wish. That’s why we made the Broam compatible with both 650b and 700c wheel sizes. The Broam comes standard with 700c hoops, the traditional size for road bikes. They can accommodate up to 45mm-wide tires, giving you the versatility to select your optimal rubber for whatever route you have in mind. If you opt to switch out your stock wheels for a set of 650 alternatives, you can fit tires that are up to 2.1 inches wide.", new, aluminum, gravel, 42cm 54cm 56cm 58cm, 700C, Felt, Broam 40,,,,,,,
5840,1799.0,eastco,https://denver.craigslist.org/bid/d/wheat-ridge-2022-cinelli-zydeco-gravel/7471703173.html,2022-04-15 12:24,2022 Cinelli Zydeco Gravel Cyclocross Bikes IN STOCK!,10,"Just In !  Small, Medium, Large and X Large.. 56cm  The bicycle Broker 6190 West 38th Ave Wheat Ridge, CO  303.900.1907  www.TheBicycleBroker.com  Zydeco LaLa is the new member of the Zydeco gravel family. The frame is made of triple-thickness Columbus Zonal aluminium tubes, fitted with Shimano Sora and two front rings for those who prefer them to 1x set up. Columbus Futura Disc 1-1/8” fork, mechanical disc brakes, flat mount, with discs up to 160mm. Compatible with hydraulic disc brakes. External cable routing facilitate the maintenance of this machine designed to conquer new riders to the increasingly popular discipline of gravel.", new, aluminum, cyclocross, 56cm, 700C,,,,,,,,,
5841,2999.0,eastco,https://denver.craigslist.org/bid/d/denver-yamaha-cross-connect-bikes-now/7471694300.html,2022-04-15 12:08,Yamaha CROSS CONNECT E-Bikes now in stock! Yamaha Built Motor & Batt!,0,,,,,,,,,,,,,,,
5842,3499.0,eastco,https://denver.craigslist.org/bid/d/denver-yamaha-wabash-bikes-now-in-stock/7471653105.html,2022-04-15 10:52,Yamaha WABASH E-Bikes now in stock!  Yamaha Built Motor and Battery!,0,,,,,,,,,,,,,,,
5843,735.0,eastco,https://denver.craigslist.org/bid/d/denver-stacyc-kids-bikes-now-in-stock/7471587274.html,2022-04-15 08:50,Stacyc Kids E-Bikes now in stock! For kids aged 3-5!,0,,,,,,,,,,,,,,,
5844,100.0,eastco,https://denver.craigslist.org/bik/d/brighton-bunch-of-bikes/7471548898.html,2022-04-15 07:24,Bunch of bikes,0,Bunch of bikes for one price. $100 buys them all.  Actually there are an additional 6-8 bikes included that are not shown in this picture but would be part of the $100.  Some of the bikes are frames/parts.  Bike season is here so here is a chance to fix some up and make a few bucks.  NO TEXTS/NO EMAILS USE THE PHONE!!  Robert in Thornton   show contact info .,, other/unknown, road, various, other/unknown,,,,,,,,,
5845,175.0,eastco,https://denver.craigslist.org/for/d/englewood-stationary-bikes/7467582746.html,2022-04-15 04:34,STATIONARY BIKES,2,2) stationary bikes One black one red Hardly used .great shape $175.00 each or best offer  Contact :  show contact info  Ask for for Michael, excellent,,,,,,,,,,,,,
5846,175.0,eastco,https://denver.craigslist.org/spo/d/englewood-stationary-bikes-great-shape/7467584018.html,2022-04-15 04:34,STATIONARY BIKES GREAT SHAPE,2,2) stationary bikes In great shape $175.00 each or best offer  black and red  Call / or text /Michael  show contact info, excellent,,,,,,,,,,,,,
5847,35.0,eastco,https://denver.craigslist.org/bik/d/denver-kids-and-adult-bikes/7471414487.html,2022-04-14 17:37,Kids and adult bikes,7,"Giant Animator 12""- $40 Specialized Hard Rock 16"" with training wheels- $70 Jamis Capri purple 20"" 6spd- $35 Schwinn girls radiant 20""- $35 K2 Guide Series 20"" 6spd- $45 Diamondback 20"" RM20 with fenders- $60 Schwinn High Timber 2.6 FS trail bike- $90",, other/unknown, other, other, other/unknown,,,,,,,,,
5848,50.0,eastco,https://boulder.craigslist.org/bik/d/lafayette-bikes/7470502894.html,2022-04-14 16:37,Bikes,3,$50 each,, other/unknown, other, Unknown, other/unknown,,,,,,,,,
5849,35.0,eastco,https://denver.craigslist.org/for/d/littleton-hanging-bicycle-storage-holds/7471274305.html,2022-04-14 12:19,Hanging Bicycle Storage - Holds up to 6 bikes,0,"Heavy duty bike rack to free up space in your garage!  Store up to six bikes in four feet of space, we used it to store 2 adult bikes and 3 children's bikes.  Made of powder coated steel with swivel casters and locking wheels to easily move the stand.  Base is 42"" wide.", like new,,,,,,,,,,,,,
5850,200.0,eastco,https://denver.craigslist.org/bik/d/aurora-big-ripper/7471261171.html,2022-04-14 11:55,big ripper,0,,,,,,,,,,,,,,,
5851,1.0,eastco,https://denver.craigslist.org/bik/d/denver-bikes-for-sale-identiti-eastern/7469541793.html,2022-04-14 09:27,3 bikes for sale-Identiti/Eastern/Bianchi,11,"1.  EASTERN Lowdown 20” kids BMX   $200  2.  IDENTITI 700c Medium,  single speed/Fixie,  all Chromoly $275  3.  BIANCHI 52  1984 single speed, lugged frame, 100% chromoly,  Susie hubs,  Araya rims,  Sugino cranks.  Mint condition.  Second owner.  Also have all the parts from when purchased in 1984 by original owner. $400   Thanks for looking....", excellent, steel, other," 52,  Medium,  and 20”", 700C,,,,,,,,,
5852,75.0,eastco,https://denver.craigslist.org/bik/d/denver-trek-cruiser-nishiki-bikes-for/7463156659.html,2022-04-13 19:05,"TREK, Cruiser Nishiki Bikes for sale",0,Panama Jack women's cruiser $75 Nishiki $100 Men's Trek 720 multi- track $160  See pics. See near Cherry Creek Reservoir.,, other/unknown, other, 25 varies, 26 in,,,,,,,,,
5853,1400.0,eastco,https://cosprings.craigslist.org/bik/d/colorado-springs-blb-london-lapovaria/7463552552.html,2022-04-13 14:45,BLB London LaPovaria Air 50cm rare track bike,4,"No trades. Read full ad. No trades   Rare BLB LaPiovra Air 50cm frame with carbon fork (aluminum steer tube), Conquer Elite Wheelset, Full carbon bullhorns (Profile design Cobra), SRAM Omnium Chainring, SL-K stem, Thompson seatpost, MKS Sylvan pedals with double leather toe cages.   Minor cosmetic blemishes here and there since it’s a bike that got ridden but no functional issues.   No trades. This is a one of a kind track bike build.   $1400 OBO no trades. Low ballers can keep looking. I’ll 100% ignore BS offers.   Don’t setup a test ride unless you have cash in hand. No exceptions.",, aluminum, track, 50cm, 700C, Brick Lane Bikes, LaPiovra Air,,,,,,,
5854,30.0,eastco,https://denver.craigslist.org/clo/d/denver-harley-davidson-silk-dress-shirt/7470906521.html,2022-04-13 14:22,Harley Davidson Silk Dress Shirt,0,,,,,,,,,,,,,,,
5855,1.0,eastco,https://denver.craigslist.org/for/d/aurora-bicycle-shop-non-profit-moving/7470860826.html,2022-04-13 12:53,Bicycle Shop Non-Profit Moving This Year Seeking Donations For Bikes!,0,,,,,,,,,,,,,,,
5856,1.0,eastco,https://denver.craigslist.org/wan/d/aurora-donate-bikes-any-kind-second/7470860724.html,2022-04-13 12:53,Donate Bikes ANY KIND @ Second Chance Bike Shop in Aurora NONPROFIT!,0,,,,,,,,,,,,,,,
5857,460.0,eastco,https://boulder.craigslist.org/spo/d/boulder-brand-new-seasucker-mini-bomber/7470798277.html,2022-04-13 10:59,Brand New Seasucker Mini Bomber Race - 2 Bikes,3,"I have a brand new Seasucker Mini Bomber Race (for 2 Bikes) bike race for sale.   https://www.seasucker.com/products/mini-bomber-1?gclid=EAIaIQobChMIqPbG37-R9wIV4Qh9Ch3fuQRtEAAYASAAEgJkJPD_BwE  I decided to go in a different direction with my bike rack.   Box has been opened for pics. Items has never been used.  Cash or Venmo Only. Serious Inquires only.   If you are interested, leave message me with a contact number so I can call or text you.",,,,,,,,,,,,,,
5858,1.0,eastco,https://denver.craigslist.org/bik/d/keenesburg-bikes-26/7470680670.html,2022-04-13 06:49,3 Bikes 26”,3,"3bikes 26”,  good condition, $75 each",, other/unknown, other, 26”, 26 in,,,,,,,,,
5859,1100.0,eastco,https://fortcollins.craigslist.org/bik/d/fort-collins-box-dog-bikes-pelican-50cm/7470628797.html,2022-04-12 22:42,Box Dog Bikes Pelican 50CM Frameset,5,"50CM Box Dog Bikes Pelican Nitto M12 Front Rack Tektro CR720 brakes  I'll be keeping all the other parts from this build.  Absolutely amazing bike, just barely too small for me and so I have to part ways with it.  All you need to know - https://www.boxdogbikes.com/pelican-full",, steel, road,,,,,,,,,,,
5860,1500.0,eastco,https://boulder.craigslist.org/bik/d/louisville-fabulous-cruiser-bike/7470534442.html,2022-04-12 16:47,Fabulous Cruiser E-bike,0,,,,,,,,,,,,,,,
5861,985.0,eastco,https://nwks.craigslist.org/snd/d/sapulpa-wheelers-dirt-bikes-go-karts-in/7470444228.html,2022-04-12 14:28,"4 WHEELERS, DIRT BIKES & GO KARTS!!!! IN STOCK NOW!!!",10,"New ATV's, Dirt Bikes and Go Karts in stock now with 6 months parts warranty.   All prices are total out the door, no taxes (go karts excluded).  Check out our inventory at kickstartatv.com  Layaway available!!! $100 down 6 months to pay off and pick up.  No credit check  Sapulpa, OK Close to Tulsa  We beat any advertised price!!!!!  Only at Kickstart ATV!!!!  Open Tuesday - Friday 9 to 5.  Saturday 9 to 3.   609 E Taft Ave Sapulpa, OK 74066  918.277.1905 call/text Brad   kickstartatv.com   honda kawasaki suzuki polairs tractor utv fourwheeler four kubota wheeler cuff cheap ok directions game harley horse atv dirtbike dirt bike coolster taotao tao outdoor tao roketta hawk gmc toyota 4x4 affordable lumber outdoors real cycle cycles  estate metal parts xbox playstation new used mahindra scooter 150cc 110cc 125cc 250 go karts 450 rfz metric powersports tulsa metric cycles",,,,,,,,,,,,,,
5862,40.0,eastco,https://denver.craigslist.org/bik/d/denver-two-kids-bikes-40/7470425612.html,2022-04-12 12:57,Two kids bikes $40,0,"Kids have outgrown their bikes, the tires are flat but other than that they work just fine. $40 for both of them OBO",, other/unknown, kids, Kids size, other/unknown,,,,,,,,,
5863,1234.0,eastco,https://fortcollins.craigslist.org/bik/d/cheyenne-vintage-mtn-bikes/7470410935.html,2022-04-12 12:31,Vintage mtn bikes,0,,,,,,,,,,,,,,,
5864,400.0,eastco,https://fortcollins.craigslist.org/atq/d/fort-collins-vintage-bikes/7470379892.html,2022-04-12 11:35,Vintage Bikes,5,Vintage Bikes from the 70's. They have been stored inside but all need some TLC. Shwinn Sting Ray Slik Chik. Texas Ranger Bronco. Texas Rangerette.   All 3 for $400 OBO, fair,,,,,,,,,,,,,
5865,135.0,eastco,https://denver.craigslist.org/bik/d/denver-bikes-for-repair-misc-parts/7470182940.html,2022-04-11 22:36,5 Bikes for Repair/Misc Parts,2,5 bikes plus addtl wheels/parts for repair $135,, other/unknown, other, full size adult, 26 in,,,,,,,,,
5866,60.0,eastco,https://cosprings.craigslist.org/bik/d/colorado-springs-kid-bikes/7470082022.html,2022-04-11 16:38,3 kid bikes,3,3 kid bikes. $20 each All will need tires and some TLC. Vintage for sure, good, steel, kids, Medium, 12 in,,,,,,,,,
5867,800.0,eastco,https://cosprings.craigslist.org/bik/d/weston-trek-bikes/7469983028.html,2022-04-11 13:16,Trek bikes,6,Trek bikes for sale $800. obo Excellent condition very well taken care of have not been ridden very much tires brand new the mail see is 18 inches, excellent, aluminum, road, 13 in, other/unknown,,,,,,,,,
5868,40.0,eastco,https://fortcollins.craigslist.org/bik/d/fort-collins-bikes/7469970568.html,2022-04-11 12:55,bikes,3,Bikes,, other/unknown, other, 24, 24 in,,,, none, other,,,,
5869,20.0,eastco,https://cosprings.craigslist.org/bop/d/colorado-springs-wooden-bike-rack-fits/7458336535.html,2022-04-11 11:39,Wooden Bike Rack - Fits 6 Bikes - Great for Garage,3,"I made this with 2x4s. The bike's rear wheel wedges in to be held up. Holds up to six bikes. Screws throughout.   The pictures show it after I moved it from the wall but it was held against a wall with a couple screws.   Cash or Zelle.  BTW, the two bikes in the picture are for sale, too.  https://cosprings.craigslist.org/bik/d/colorado-springs-gt-traffic-20-commuter/ show contact info .html https://cosprings.craigslist.org/bik/d/colorado-springs-58-cm-specialized/ show contact info .html", excellent,,,,,,,,,,,," racks, fenders, bags",
5870,200.0,eastco,https://denver.craigslist.org/bik/d/englewood-vintage-mountain-bikes/7469898193.html,2022-04-11 10:51,Vintage Mountain Bikes,2,Two vintage mountain bikes.  Both work. $200 for both.,, other/unknown, mountain, 16.5 and large, 26 in,,,,,,,,,
5871,200.0,eastco,https://cosprings.craigslist.org/bik/d/colorado-springs-bianchi-bikes/7469679648.html,2022-04-10 19:12,Bianchi Bikes,4,Two Bianchi bikes--one Advantage and one Boardwalk, excellent, steel, hybrid/comfort, unknown, 25 in, Bianchi, Boardwalk & Advantage,,,,,,,
5872,3000.0,eastco,https://denver.craigslist.org/bik/d/evergreen-stromer-st1x-electric-bike/7466178250.html,2022-04-10 12:46,"Stromer ST1X electric bike - The Luxury SUV of e-bikes, like new",0,"Top of the line Swiss-made Stromer e-bike.  My father in law bought this a few years ago, but have not been able to ride it much due to health issues.  Only 278 total miles, basically like new.  Class 3, 500W, 28Mph.  618Wh battery...very long range, ~75 miles.  Integrated touch screen.  Re-charges on down-hills.  Size 22""...Large to XL.  Bought for $6,000 new. Fair offers considered.",, aluminum, hybrid/comfort, 22 inches, other/unknown, Stromer,,,,,,,,
5873,250.0,eastco,https://denver.craigslist.org/bik/d/aurora-vintage-70s-huffy-bikes-mf/7469501168.html,2022-04-10 11:39,Vintage '70s Huffy bikes M&F,0,"His and hers matching 3-speed Huffy Bay Pointe bicycles.  Need some mechanical TLC, but frames and hardware in perfect condition.",, steel, cruiser," 19""", 18 in, Huffy, Bay Pointe,,,,,,,
5874,800.0,eastco,https://denver.craigslist.org/spo/d/denver-echelon-ex-bike-two-bikes/7469441132.html,2022-04-10 09:25,Echelon EX-5 bike (two bikes),4,"I have two Echelone EX-5 bikes ($800 each or $1500 for both). One bike has been used less than 5 times and the other has about 50 rides on it. Both bikes were professionally assembled.   The remainder of the Echelon class membership will be transfered to you!  Pedal farther on the EX-5. Built with performance in mind, this connected bike boasts a variety of features that'll help you raise your cycling game. Whether your aim is to de-stress, train for a competition, or anything in-between, you can count on the EX-5 to get you there.  Premium Features:  Elevated Bullhorn Handlebars with Elbow Rests  (2) Large Bottle Holders Below Handlebars for Easy Access  Holds Smart Devices from 5.5” to 12.5”  Dual-Sided SPD Compatible Pedals with Toe Cages  Adjustable Seat and Handlebars: Height and Depth (Up/Down and Fore/Aft)  Vented Competition-Style Seat  Live + On-Demand Classes Available 24/7  Motivating Instructors  Tablet not included.", like new,,,,, Echelon, Ex-5,,,,,,,
5875,1.0,eastco,https://denver.craigslist.org/bik/d/broomfield-kids-bikes-and-scooters/7469338855.html,2022-04-09 22:08,Kids bikes and scooters,5,20” girls bike - $25 Glider bike - $5 Razor Jr - $15 Teal and purple scooters - $10 each,, aluminum, kids, 20”, 20 in,,,,,,,,,
5876,175.0,eastco,https://fortcollins.craigslist.org/bop/d/loveland-sportrack-adjustable-bicycle/7469296197.html,2022-04-09 18:37,SportRack Adjustable Bicycle Stand for Two Bikes -Steel (Vinyl-Coated),9,"This is the exact same item as the Thule Bike Stacker that costs $230 plus tax (making it about $250 after tax) with the only difference being the sticker across the top. This has been confirmed by several bike forums online that they're made on the same assembly line and the sticker slapped on at the end is the only difference. Great rack in great condition and a great way to save a few bucks over buying new.  •Sport Rack SR0012 Adjustable Bike Stand •Neat, balanced mounting for every style bike •Infinite adjustable bike hangers •V-shaped bike soft rubber holders will not mar paint or crush cables •1"" x 2"" steel construction wont bend even with heavy cruisers •Dimensions: 44.5 x 17.4 x 2.9 inches", like new,,,,, SportRack, SR0012, Adjsutable,,,,, other,
5877,20.0,eastco,https://denver.craigslist.org/bik/d/arvada-schwinn-bikes/7469272678.html,2022-04-09 17:20,Schwinn bikes,7,3 Schwinn bikes   2 child size bikes $20 each Adult size both inner tubes replaced $30    type in kittymoving to see other posts lots of items,, other/unknown, kids, unknown, 20 in, Scwhinn, unknown,,,,,,, unknown
5878,275.0,eastco,https://boulder.craigslist.org/bik/d/lafayette-womens-beach-cruiser-bikes/7469220643.html,2022-04-09 15:05,2 womens Beach Cruiser bikes,2,2 white 26 in Beach Cruiser bike. One still in original box. i paid over $700. with shipping for both. $500. for both this weekend.  need gone ASAP, new, steel, cruiser, 26in, 26 in, VANLOFE womens Beach Cruiser, Ty,,,, cruiser,,,
5879,275.0,eastco,https://boulder.craigslist.org/app/d/lafayette-brand-new-bikes/7469212562.html,2022-04-09 14:47,2 Brand New Bikes,2,selling two brand new beach cruiser bicycle one put together one still in the box. I paid over $700 for a both for 365 for each bike 130 for shipping.￼ need gone ASAP BUY BOTH FOR $500. this weekend￼, new,,,,, VANLOFE WOMENS, Beach Cruiser, 26,,,,,,
5880,15.0,eastco,https://denver.craigslist.org/for/d/englewood-bicycle-carrier-for-bikes/7469195174.html,2022-04-09 14:08,Bicycle carrier for 2 bikes,2,"For sale, a used bike carrier for 2 bikes. 1 1/4"" or 2"" hitch receiver", good,,,,,,,,,,,,,
5881,300.0,eastco,https://fortcollins.craigslist.org/bik/d/fort-collins-very-nice-bikes/7469121002.html,2022-04-09 11:46,2 very nice bikes,8,Call me if interested . Look at the pictures the name and brand are in pictures   Call or text 970 two nine six 2722  Posting for a friend .,, aluminum, road, Large, 28 in,,,,,,,,,
