,Price,Location,URL,Date,Title,condition,make / manufacturer,num image,text,bicycle frame material,bicycle type,brake type,frame size,model name / number,suspension,wheel size,size / dimensions,electric assist,paint color,year manufactured,handlebar type
2541,45.0,littlerock,https://littlerock.craigslist.org/for/d/hensley-huffy-newport-bike/7469302645.html,2022-04-18 15:41,Huffy Newport Bike,,,0,,,,,,,,,,,,,
2542,1000.0,littlerock,https://littlerock.craigslist.org/snw/d/conway-kids-honda-crf-dirt-bike/7472807521.html,2022-04-18 13:02,Kids Honda CRF Dirt Bike,,,0,,,,,,,,,,,,,
2543,45.0,littlerock,https://littlerock.craigslist.org/bik/d/little-rock-girls-bike-for-sale/7472480246.html,2022-04-17 15:09,Girls Bike for Sale, good,,0,Girls Bike for ages 4 to 11 good condition West Little Rock show contact info  $45.00, steel, kids, cantilever, other,, none (rigid), 16 in,, none,,, flat
2544,125.0,littlerock,https://littlerock.craigslist.org/bik/d/jacksonville-hahoo-folding-mountain-bike/7472480658.html,2022-04-17 15:10,HAHOO FOLDING MOUNTAIN BIKE,,,6,THIS BIKE IS ALSO IN LIKE NEW CONDITION. IT DOES FOLD AND HAS THE HYDRAULIC BRAKING SYSTEM. GREAT VALUE., steel, mountain,, MEDIUM,,, 27.5 in,,,,,
2545,475.0,littlerock,https://littlerock.craigslist.org/bik/d/jacksonville-fuji-absolute-racer/7472476486.html,2022-04-17 14:58,FUJI ABSOLUTE RACER,,,7,THIS IS A FUJI RACER THAT I PAID $1350 FOR AND HAS LESS THAN 100 MILES ON IT AND I QUIT RIDING DURING THE VIRUS AND DON'T PLAN TO USE ANY MORE. THIS BIKE IS LIKE NEW CONDITION. YOU MAY GO TO THE INTERNET AND CHECK THE SPECS. GREAT VALUE, composite, other,, medium,,, 27 in,,,,,
2546,100.0,littlerock,https://littlerock.craigslist.org/pts/d/little-rock-2019-ram-2500-front/7472467671.html,2022-04-17 14:31,"2019+ Ram 2500 Front Receiver Hitch, Curt 31089", new, Curt,2,"I am selling a Curt front receiver hitch for a 2019-2022 Ram 2500.  This is Curt part 31089.  It is new in the box.  I bought it last year, never got around to installing it, and now the truck is sold.  This would be handy for a bike rack, cargo carrier, small motorcycle rack, or removable winch attachment.  I can meet you somewhere public in West Little Rock.  These are $210+ on Amazon or Etrailer.  I will sell it for $100 cash.",,,,, 31089,,,,,,,
2547,1100.0,littlerock,https://littlerock.craigslist.org/snw/d/beebe-polaris-trail-boss-325/7463258007.html,2022-04-17 11:54,Polaris Trail Boss 325,,,3,"Polaris Trail Boss 325. Needs fuel pump or a fuel filter? I run it with a remote tank. $1000 cash or trade for dirt bike. Beebe, AR",,,,,,,,,,,,
2548,28999.0,littlerock,https://littlerock.craigslist.org/snd/d/rogers-2021-honda-pioneer-1000-limited/7463343281.html,2022-03-26 15:55,2021 Honda Pioneer 1000 Limited Edition 999 cc,,,7,"Sunrise Honda of RogersAsk for: SALES STAFF☎ (479) 903-73731050 WEST HUDSON RD. Rogers, AR 72756Enter this link to see more images plus all other inventory we have available: http://lyv.cc/QXF2H2021 Honda Pioneer 1000 Limited Edition 999 ccPrice: $28,999.00Basic Information:Year: 2021Make: HondaModel: Pioneer 1000Trim: Limited EditionStock Number: 2M4500034Condition: NewType: UtilityMileage: 273Chassis / Suspension:Frame: SteelFront Adjustable Fork Pre-LoadFront Suspension Brand Name: FoxFront Travel (in): 10.6Front Travel (mm): 268Number Rear Shock Absorbers: 2Rear Adjustable Shock / Spring Pre-LoadRear Stabilizer BarRear Suspension Brand Name: FoxRear Suspension Material: SteelRear Travel (in): 10Rear Travel (mm): 254Steering Control: Steering WheelSteering Type: PowerSuspension - Front: Independent Double WishboneSuspension - Rear: Independent Double WishboneComfort:ClockDigital InstrumentationHour MeterSeat Material: VinylSeat Type: BucketDrivetrain:Transmission Type: Manual / Automatic ClutchEngine Braking SystemDifferential LockDifferential Lock Location: Front / RearDriveline Type: Selectable 4X2 / 4X4Number Of Driveline Modes: 4Hi / Low RangeNumber Of Speeds: 6Primary Drive (Front Wheel): ShaftPrimary Drive (Rear Wheel): ShaftReverseEngine:Bore (in): 3.62Bore (mm): 92Carburetion Type: Fuel InjectedCompression Ratio: 10Cylinders: 1Displacement (ci): 60.9Engine Cooling: LiquidEngine Size (cc): 999Engine Stroke: 4-StrokeFuel Capacity (gal): 7.9Fuel Capacity Reserve (gal): 1.7Fuel Capacity Reserve (l): 6.4Fuel InjectorFuel Injector Size (mm): 44Fuel Requirements: RegularStarter Type: ElectricStroke (in): 2.96Stroke (mm): 75.1Valve Configuration: OHVValves: 8Valves Per Cylinder: 4Other Information:Cab / Bed DividerCab CageCab DoorsCab Doors Material: HardCab RollbarFront Fender FlairsPower OutletCV Boot CoverBrush GuardRadiator GuardSafety:Brakes - Front: Hydraulic DiscBrakes - Rear: Hydraulic DiscFront Brake Diameter (in): 8.3Front Brake Diameter (mm): 210Rear Brake Diameter (in): 8.3Rear Brake Diameter (mm): 210Seat BeltsHeadlight(s)Specifications:A-Arm Skid Plate (Front)A-Arm Skid Plate (Rear)Bash Plate (Front)Bash Plate (Rear)Bed Capacity (kgs.): 226.8Bed Capacity (lbs.): 1000Body Material: PlasticCargo Bed Material: PolyethyleneCargo Bed TiltFront Tire Diameter (in): 27Front Tire Width: 9Ground Clearance (in): 12.7Ground Clearance (mm): 322.6Height (Inches): 76Height (mm): 1933Length (Inches): 117Length (mm): 2992Payload Capacity (kgs): 453.6Rear HitchRear Tire Diameter (in): 27Rear Tire Width: 11Towing Capacity (kgs): 907.2Towing Capacity (lbs): 2000Turning Radius (ft): 13.8Wet Weight (kg): 744.8Wet Weight (lbs): 1642Wheelbase (in): 80.2Wheelbase (mm): 2037.1Wheels Composition: AluminumWidth (Inches): 63Width (mm): 1600.2Description:FULLY HONDA CAB SYSTEM , WHEEL AND TIRE KIT LIGHT BAR FRONT BUMPER  2021 Honda® Pioneer 1000 Limited EditionPIONEERING VERSATILITYWith so many side-by-sides to choose from these days, how do you pick the right one? Easy—because with a Honda Pioneer, you can’t go wrong. They’re machines you can count on for work or play, each one offering smart technology, superior materials, and refined engineering.Our three-seat, top-of-the-line trio—the Pioneer 1000, Pioneer 1000 Deluxe, and Pioneer 1000 Limited Edition—give you a wide range of features and economy that are sure to be right for you. Need more seating? Make sure you check out our five-seat Pioneer 1000-5 models. Best of all, every Pioneer features something that doesn’t show up on the spec chart, but which nobody else can offer: Honda’s unrivaled reputation for reliability and quality.Features may include:ENGINEERINGi-4WDThe Pioneer 1000 Limited Edition showcases our exclusive i-4WD system. Think “I” for “Intelligent,” because that’s exactly what it is. An industry-first brake-traction control system for side-by-sides, it simplifies operation, increases drivability and optimizes traction. Using proven, advanced technology from Honda’s automotive division, you get the benefits associated with a locked front differential with none of the downsides. That means it maintains front-wheel traction even if one wheel wants to spin on ice or mud or if it’s in a hole. But at the same time, you get the lighter steering, better tracking at high speeds, tighter turning radius, and reduced kickback associated with unlocked front differentials.ADVANCED TRANSMISSION LOGICThe brain of the DCT, Advanced Transmission Logic, senses how you drive and adapts. Relaxed drivers get earlier shifts for a quieter ride at lower engine speeds. Sportier drivers will hold each gear longer for higher RPM shifts. And when going downhill, you get true engine braking. Now that’s a smart transmission.PERFORMANCEPOWERFUL 999cc TWIN-CYLINDER ENGINEWhen you know the power you need is always at the ready, every drive is an enjoyable experience. And that’s precisely what you get out of the class-leading 999cc liquid-cooled inline twin. Using the same Unicam® cylinder head design found in our motocross bikes, it’s more compact in size, and it still delivers the kind of horsepower and torque you’d expect from a flagship model.2000-POUND TOWING CAPACITYCall it 2000 pounds, or call it 1 ton. Either way, the towing capacity of the Pioneer 1000 is unsurpassed by any competitor. So instead of hopping on the tractor or taking out the truck, you can stay right in your side-by-side and tackle those bigger jobs with relative ease.HANDLINGCHASSIS AND SUSPENSIONPrepare to go further than ever before. Our refined chassis enables you to tackle terrain others would shy away from, with larger tires, long-travel independent front and rear suspension and huge ground clearance. The rubber mounted engine and exhaust system insulates against excessive vibration.BIGGER TIRESPractically speaking, the 27-inch tires on 12-inch rims help increase ground clearance, improve ride comfort, and deliver better traction. Realistically speaking, they just look great. And on Deluxe models, you get Maxxis Bighorn 2.0 tires with radial construction and premium style.VERSATILITY1000-POUND-CAPACITY TILT BEDThere are a ton of reasons to buy a Pioneer 1000. Among them: the half-ton hauling capacity*. No side-by-side can haul more, and when it comes to dumping, we’ve made it easier than ever, with a hydraulic assist tilt bed lever that can be accessed from outside the vehicle, or right from the driver’s seat.Sunrise Honda of Rogers1050 WEST HUDSON RD.Rogers, AR 72756Ask for: SALES STAFFPrimary Phone: (479) 903-7373A27FBAFAEA464DBBB650D168074EE06C 34120459 10355472",,,,,,,,,,,,
2549,167.0,littlerock,https://littlerock.craigslist.org/sgd/d/home-gym-setup-squat-rackfunctional/7463327661.html,2022-03-26 15:20,"Home Gym Setup-Squat Rack,Functional Trainer,Bench, Dumbbells, Weights",,,0,,,,,,,,,,,,,
2550,4699.0,littlerock,https://littlerock.craigslist.org/mcd/d/rogers-2021-honda-rebel-300-single/7463286077.html,2022-03-26 13:54,2021 Honda Rebel 300 Single-Cylinder 286 cc,,,0,"Sunrise Honda of RogersAsk for: SALES STAFF☎ (479) 903-73731050 WEST HUDSON RD. Rogers, AR 72756Enter this link to see more images plus all other inventory we have available: http://lyv.cc/QYEGA2021 Honda Rebel® 300 Single-Cylinder 286 ccPrice: $4,699.00Basic Information:Year: 2021Make: HondaModel: Rebel® 300Stock Number: 2M5400640Condition: UsedType: CruiserTitle: CleanBrakes:Front Brake: Hydraulic DiscFront Brake Diameter (in): 11.7Front Brake Diameter (mm): 296Rear Brake: Hydraulic DiscRear Brake Diameter (in): 9.4Rear Brake Diameter (mm): 240Chassis & Suspension:Frame: Aluminum / SteelFront Suspension Size (in): 1.6Front Suspension Size (mm): 41Front Suspension Type: Telescopic ForkFront Travel (in): 4.8Front Travel (mm): 121.9Number Rear Shock Absorbers: 2Rear Adjustable Shock / Spring Pre-LoadRear Suspension Material: SteelRear Suspension Type: Twin Sided Swing ArmRear Travel (in): 3.8Rear Travel (mm): 96.5Comfort:Digital InstrumentationTrip OdometerDrivetrain:Number Of Speeds: 6Primary Drive (Rear Wheel): ChainTransmission: ManualTransmission Gear Ratio (1): 3.42Transmission Gear Ratio (2): 2.25Transmission Gear Ratio (3): 1.65Transmission Gear Ratio (4): 1.35Transmission Gear Ratio (5): 1.17Transmission Gear Ratio (6): 1.04Engine:Bore (in): 2.99Bore (mm): 76Carburetion Type: Fuel InjectedCompression Ratio: 10.7Cooling System: LiquidCylinders: 1Engine Size (cc): 286Engine Size (ci): 17.4Engine Stroke: 4-StrokeEngine Type: Single-CylinderFuel Capacity (gal): 3Fuel InjectorFuel Injector Size (mm): 38Fuel Requirements: RegularStarter: ElectricStroke (in): 2.48Stroke (mm): 63US Miles Per Gallon (Combined): 78Valve Configuration: DOHCValves: 4Valves Per Cylinder: 4Other Information:Exterior CoversExterior GuardsFoot PegsFoot Peg Location: DriverFront FenderHand GripsSide CoverRear FenderStandStand Type: KickSafety:Headlight Type: LEDFuel Level WarningRearview MirrorsTemperature WarningTemperature Warning Type: LightSpecifications:Front Tire (Full Spec): Dunlop 130/90-16 67HFront Tire (Inches): 16Front Tire Aspect Ratio: 90Front Tire Speed Rating: HFront Tire Width: 130Fuel Capacity (liters): 11Ground Clearance (in): 5.9Ground Clearance (mm): 149.9Height (inches): 42Height (mm): 1089.7Length (inches): 86Length (mm): 2189.5Rear Tire (Full Spec): Dunlop 150/80-16 71HRear Tire (Inches): 16Rear Tire Aspect Ratio: 80Rear Tire Speed Rating: HRear Tire Width: 150Seat Height (inches): 27Wet Weight (kg): 165.1Wet Weight (lbs): 364Wheelbase (in): 58.7Wheelbase (mm): 1491Wheels Composition: AluminumWidth (inches): 32Width (mm): 820.4SpeedometerTachometerDescription:2021 Honda® Rebel 300REBEL AGAINST CONFORMITYHonda’s Rebel models have always been a winning combination: They’re light, fun to ride, feature low seat heights, and give you legendary Honda quality. And here’s the best part—they do all that with a fresh, unique look that’s worlds apart from traditional cruisers. And where some cruisers are only fun when you’re riding slow, the Rebel kicks it up a notch when the roads open up and get twisty. Built around a narrow 286cc single-cylinder engine, the Rebel 300 features Honda’s rider-friendly slipper/assist clutch. And it’s a blank canvas for customization too, with a whole bunch of available Honda accessories. Everything you want and need (including optional anti-lock brakes), without a bunch of stuff you don’t—the Rebel 300 and Rebel 300 ABS are the perfect bikes for the way we ride now.Features may include:STYLEBLACKED-OUT STYLEThe Rebel is a blank canvas for your self expression and customization. But unlike the canvas you buy at the art store, this one’s not boring white. As is, its blacked-out engine pieces, frame, and bodywork elements look great during the day and even better at night.COMFORTLOW SEAT HEIGHTWhen it comes to seat heights, almost everyone likes them lower. At just 27.2 inches, the Rebel has one of the lowest seats in anyone’s lineup. It’s comfortable when you ride, and it makes it easier to flat-foot it at stoplights or in parking lots.ENGINEERINGSLIPPER/ASSIST CLUTCHIntroduced last year, this is technology first developed and perfected in Honda’s racing machines. The slipper/assist clutch means you get a lighter clutch pull at the lever, but a solid lockup when you release the lever and apply power. It’s technology that reduces clutch effort at the bar by about 30 percent.PERFORMANCESPORTY ENGINEHondas are famous for their engines, and we’ve given the Rebel 300 a great one. First, the facts: it’s a single-cylinder with fuel injection, double-overhead cams and a counterbalancer. Because it’s a single, it’s light and super narrow, which helps reduce the overall bike’s weight. It also offers the kind of torque and midrange power that’s well suited for all levels of riders.Sunrise Honda of Rogers1050 WEST HUDSON RD.Rogers, AR 72756Ask for: SALES STAFFPrimary Phone: (479) 903-7373A27FBAFAEA464DBBB650D168074EE06C 34162695 10355460",,,,,,,,,,,,
2551,8400.0,littlerock,https://littlerock.craigslist.org/mcy/d/sherwood-ducati/7472024670.html,2022-04-16 10:33,Ducati,,,0,"Selling my Ducati 1098 Streetfighter. Excellent condition, fully serviced, less than 500 miles on new tires and timing belts. Many extras. Addition of Rizoma handlebars and Corbin seat makes it much more comfortable and easier to ride. Akrapovic makes wonderful “ music” and more power. Pit Bull rear stand and front stand as well as a few adjustment tools with bike. Adult ridden. Awesome bike!",,,,,,,,,,,,
2552,1000.0,littlerock,https://littlerock.craigslist.org/spo/d/little-rock-2019-malone-xtralight-kayak/7467328201.html,2022-04-16 09:51,"2019 Malone XtraLight Kayak and Bike Trailer, Like new condition", like new, Malone,0,"I am selling my 2019 Malone XtraLight kayak trailer.  I bought this in fall 2019 and used it to haul my kayaks when I had a smaller Jeep.  I now use a pickup for the boats and no longer need this trailer.  It has less than a thousand total miles of use.  It has always been stored inside my garage.  It is in immaculate condition.  The tires have 100% tread and no cracks.  It comes with the spare tire kit.  The taillights are LED's.  I have a clear Arkansas title in hand, so you will not have any trouble getting it registered.  This is a great way to haul kayaks without having to lift them onto a roof rack.  The trailer rails will also fit most roof rack accessories- bike trays, cargo pods, etc.    These are sold as kits which require several hours of assembly work.  New ones are $1350 from Amazon plus another $150 for the spare tire.  I am selling this one for $1000.  I will accept cash or a cashier's check from a reputable local bank.  Located in West Little Rock.",,,,, XtraLight,,,,,,,
2553,100.0,littlerock,https://littlerock.craigslist.org/bik/d/little-rock-exercise-bike/7471973513.html,2022-04-16 08:44,Exercise bike, new,,0,Trio trainer exercise bike and 3way exerciser. Only 6 months old. In a hurry to move, other/unknown, other,, NA,,, other/unknown,,,,,
2554,175.0,littlerock,https://littlerock.craigslist.org/mpo/d/heber-springs-klr650-dirtracks-pannier/7463775564.html,2022-04-15 08:13,KLR650 DIRTRACKS PANNIER RACKS, like new, DIRTRACKS,7,"DIRTRACKS multi-use pannier mounting racks.   Fits 08-18 gen 2 KLR650.   Includes bolts and accessories.  Use as is for soft bags, or attach the included brackets to some ammo cans or your choice of panniers.   Minor mounting scratches, otherwise like new condition, was removed from a like new low mileage KLR.  These are factory powder coated by DIRTRACKS.  Not made in China crap.  Checkout DIRTRACKS website.   Brand new these are $250 shipped, I will sell mine for $175 cash.  These are in Heber Springs, you gotta come here, meet at public/business location.   Scammers I know all the games, you will be ignored/blocked and reported.  *pannier mounting racks only, pannier boxes not included, bike pictures for reference only*",,,,, Multi-Use,,, 08-18,,,,
2555,9000.0,littlerock,https://littlerock.craigslist.org/mcy/d/hot-springs-village-ride-bar-bike/7471173540.html,2022-04-14 10:11,Ride a Bar Bike Harley Davidson,,,6,"1999 Springer Softail Black, saddle bags Clean bike with new motor. New brakes, new drive belts. SS Motor with certificate of origin   Original is included that has value",,,,,,,,,,,,
2556,3990.0,littlerock,https://littlerock.craigslist.org/mcd/d/searcy-2022-honda-grom/7471128465.html,2022-04-14 08:32,2022 Honda GROM,,,4,"Sunrise Pre-Owned MotorsportsAsk for: Pre-Owned Sales☎ (501) 305-29003201 East Park Plaza Searcy, AR 72143Enter this link to see more images plus all other inventory we have available: http://lyv.cc/BJTM62022 Honda® GROMPrice: $3,990.00Basic Information:Year: 2022Make: Honda®Model: GROMStock Number: 2n5000644Condition: UsedType: StandardMileage: 1,657Title: CleanColor: YellowEngine:Engine Size (cc): 0Description:2022 Honda® GROMTHE NEW GROM: EVEN MORE GROMITUDEYou’ve seen them everywhere, but you’ve never seen one like this. Check out the all-new 2022 Honda Grom, probably the most fun you’ll ever have on two wheels. There’s especially big news this year, because we’ve made some huge improvements to this little pocket rocket. A new engine, with a higher 10:1 compression ratio that increases power and adds to the bike’s zippy performance. And an extra gear in the transmission—that’s right, it’s a five-speed now. Updated digital instruments. Plus a thicker, flatter seat that’s more comfortable and a better fit for taller riders. But the biggest news of all are the Grom’s new body panels. They give the Grom a fresh new look, and they’re easy to remove for customizing your ride. You even get fuel injection, a bigger fuel tank, and optional ABS. So…more comfortable, more powerful, readily customizable and a fun factor that’s off the charts—bring on the Gromance!Features may include:PERFORMANCE125cc FUEL-INJECTED ENGINEFor 2022, the Grom gets a new engine with higher compression. Nobody can match Honda’s reputation for engines, and even though the Grom may be compact, it’s a giant in terms of performance and reliability.COMFORTLOW SEAT HEIGHTAt just 30 inches the Grom makes it easy to flat-foot it in parking lots or at stop lights. Plus, the new seat is flatter and features thick padding so it’s more comfortable, especially for taller riders.ENGINEERINGHYDRAULIC DISC BRAKESThe Grom features 220mm front and 190mm rear single disc brakes for excellent stopping power.STYLEALL-NEW BODYWORKPart of the fun of owning and riding a Grom is the way it looks. So for 2022 we’ve given the Grom some tasty new bodywork. Plus, it’s easy to remove if you want to customize it even further. In addition, the engine, exhaust, wheels and swingarm are all blacked out for an edgy look.Sunrise Pre-Owned Motorsports3201 East Park PlazaSearcy, AR 72143Ask for: Pre-Owned Sales5013052900: (501) 305-2900A27FBAFAEA464DBBB650D168074EE06C 34317507 10406554",,,,,,,,,,,,
2557,180.0,littlerock,https://littlerock.craigslist.org/for/d/perry-red-sun-bike/7471072787.html,2022-04-14 03:14,Red sun bike, good,,0,Red sun bike   Asking 180,,,,,,,,,,,,
2558,275.0,littlerock,https://littlerock.craigslist.org/for/d/perry-blue-sun-bike/7471072978.html,2022-04-14 01:58,Blue sun bike, excellent,,0,Blue sun bike   Asking 275,,,,,,,,,,,,
2559,1600.0,littlerock,https://littlerock.craigslist.org/wtd/d/la-puente-ferrada-rohana-wheels-deal/7471069030.html,2022-04-14 00:39,★ 19 20 22 Ferrada/ Rohana Wheels Deal - Extreme Deep Concave,,,18,"★ 19 20 22 Ferrada/ Rohana Wheels Deal - Extreme Deep Concave Light Weight-No Credit Needed financing (No.1 Ferrada and Rohana Dealer in USA)  https://audiocityusa.com/shop/Ferrada-Wheels/ https://audiocityusa.com/shop/18-19-20-22-inch-rohana-wheels-rims You can see more products by visiting our website. Biggest Selection &lowest price guarantee !!!!!!!!  audiocityusa.com  -  since 1989  888-814-1158   (Open - 7am to 5:30pm -Mon to Sat,  10am to 5pm-Sun  PST)  Extreme Concave Ferrada/ Rohana Wheels Deal -Wholesale prices for the public 19""  20"" 22"" inch Staggered or non Staggered   EZ Financing( No Credit Needed) Instant Approval Apply Now at audiocityusa.com and get approved instantly If you have a checking account and job, you are already pre-qualified  Model #NULL! #NULL! ++ RC7/ RC8/ RC9/ RC10/ RC20/ RC22/ RC26 ++ ++ RF1/  RF2/  RFX5 / RFX7 ( Black / Brush) ++ ++ RF1/  RF2/  RFX5  ( Gloss Red) ++ ++RF10 (Gloss Black/ Brush) Optional Tires Package available Available Tire Size and Brand –According to Vehicle (Additional price)  Brand - Nankang/ Lexani/ Lionhart/ Delinte and more..   225-35-20/245-30-20/245-35-20/255-30-20/255-35-20/275-30-20/285-30-25/295-25-20 225-30-22/235-30-22/245-30-22/255-30-22/265-30-22/275-25-22/285-25-22/295-25-22  Colors  Matte Black,  Silver,  Brushed Titanium, Gloss Graphite,  Matte Graphite,  Machined Silver,  Gloss Red available   audiocityusa.com  -  since 1989  888-814-1158   (Open - 7am to 5:30 pm -Mon to Sat,  10am to 5pm-Sun  PST) Local pick up welcome/ Same day shipping Check out our extensive selection of wheels on cars @ AudioCityUSA.com  Why should I buy AudioCityUSA?  1) Lowest prices guaranteed 2) Guaranteed Fitment 3) Fast Shipping  4) Easy Financing (Easy to Apply, Instant Decisions)  Customer Satisfaction is our #1 priority   Fits on   BENTLEY ARNAGE AZURE CONTINENTAL GT GTC FLYING SPUR MULSANNE  BMW 3  4 5 6 7 8 Series xDrive i8 M4 M5 M6 X3 X5 X6 X3 M X5 M X6 M X6 Z3 Z4 Z4 M Z8 320 328d 328i 335i 318 528 535 550 640 650 730 740 750  Cadillac ATS ATS-V CT6 CTS CTS-V Deville DTS Eldorado Seville SRX STS STS-V XLR XT5 XTS   Chevrolet  Chevy  CamaroCamaro SS Camaro 2SS LTZ1Colorado ColoradovXtreme  Corvette C5C6 Z06 Stingray   El Camino Equinox HHR Impala Impala SS Malibu Monte Carlo Monte Carlo GM GMC  Chrysler 200 300C 300C AWD SRT 300M Aspen Concorde Crossfire Pacifica PT Cruiser Sebring Town and Country  Dodge Avenger Caliber SE  SXT Caravan Challenger SRT8 Charger Charger AWD Grand Caravan Magnum Neon 4-lugs Neon 5-lugs Nitro   Ford Bronco Contour Crown Victoria Edge Focus Fusion Mustang V6 GTGT 5 GT 5.0Shelby  Cobra Ranger Taurus / SHO Thunderbird  Honda Accord Civic Cross Tour CR-V Element Odyssey Passport Pilot Prelude Ridgeline S2000  Hyundai Accent AzeraElantraEquus Genesis Genesis Coupe Santa Fe Sonata Tiburon Tucson Veloster  Infiniti FX35 / 45 /50 G35 G37 M35 / 45 M37  Jaguar F-Pace F-Type S-Type X-Type XE XF XJ XK  Jeep Cherokee Compass Grand Cherokee Grand Cherokee SRT8 Liberty   KIAAmanti Cadenza Forte Optima Sedona Sorento Soul Sportage  LexusES300 ES330 ES350 GS300 GS350 GS400 GS430 GS450 IS250 IS300 IS350 LS400 LS430 LS460 LS460h LS600h LX450 LX470 LX570 RX300 RX330 RX350 RX400h SC300 SC400 SC430 GS-F IS-F LS460-F RC-F  Lincoln LS Mark LT Mark VII MKT MKX MKZ   Mazda CX-5 CX-7 CX-9 Mazda 3 Mazda 5 Mazda 6 MX-5 Miata Protégé RX-7 RX-8  Mercedes Benz MBZ C-Class C55 AMG C63 AMG CLA-Class CLA45 AMG CL CL CL65 CLK CLK55 AMG CLS CLS5 CLS63 AMG E E500 E550 E55 AMG E63 G55G63 G65  GLA 45 GLEGLE63  /   GLKGLSGLS63  MLML430 ML500 ML55 ML63  R R350 R500 R63 S400 S550 S550 Coupe S600 S55 S63 S65  SL-Class SL550 SL600 SL55 SL63 SL6SLK-SLK55   Mercury Grand Marquis Moutaineer Sable  Mitsubishi 3000GT GTO Diamante Eclipse Galant Lancer Lancer Evolution Mirage Montero Montero Sport Outlander  Nissan 350Z 350ZBrembo 370Z 370ZBrembo Altima GT-R Juke Maxima Murano Pathfinder Quest Rogue Sentra Titan Xterra  Oldsmobile88 Alero Aurora Cutlass Intrigue Slingshot,  Polaris,  Exotic Bike  PontiacBonneville Firebird Grand Am Grand Prix G6 G8 GTO Montana Trans Sport Vibe   TeslaModel S Model X Roadster  Avalon Camry Celica Corolla Echo FJ Cruiser Highlander Land Cruiser Matrix MR2 Prius RAV4 Sequoia Sienna Solara Tacoma Tercel Venza Yaris  VolkswagenBeetle CC GTIGolf Jetta Passat Phaeton R32 Tiguan Touareg   1980 1981 1982 1983 1984 1985 1986 1987 1988 1989 1990 1991 1992 1993 1994 1995 1996 1997 1998 1999 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016 2017 2018 2019 2020 2021 2022 2023 2024 Bolt -5Lug  5Lugs 5.114  5.112 5.100 5.110 5.130 5.108  5.120 and more..",,,,,,,,,,,,
