,Price,Location,URL,Date,Title,num image,text,bicycle frame material,bicycle type,frame size,wheel size,condition,brake type,electric assist,handlebar type,make / manufacturer,model name / number,suspension,part type,size / dimensions,serial number,year manufactured
228,100.0,dothan,https://okaloosa.craigslist.org/bik/d/miramar-beach-bicycle-for-sale/7469974046.html,2022-04-11 14:01,Bicycle for sale,3,$100 each  These full size bikes are only a year and a half old and have only been ridden a handful times.  Primarily kept inside.   We will sell them as a pair or individually, other/unknown, cruiser, 26 inch, 26 in,,,,, Schwinn,,,,,,
229,3195.0,dothan,https://panamacity.craigslist.org/trb/d/marianna-2022-enclosed-cargo-trailers/7469840769.html,2022-04-11 10:10,"2022 Enclosed Cargo Trailers, All sizes Available.  IN STOCK NOW.",21,"We are a local Tallahassee Trailer company that stocks a Large inventory of trailers.  WE ARE CURRENTLY OPERATING BY APPOINTMENT ONLY.  If you have a warranty issue we are here.. Brick and Mortar Not a factory direct discounter that will give you the run around.  CALL-----850-997-0856**. Please leave a message if we don’t answer**  We are a very short drive that will save you a TON of Money!!  We carry all sizes, below is a list of our most popular sizes.  The following are starting prices for standard options Trailers,    6x12 $3495– and up 6x12 Elite series 7x14 $4995–- (Tandem axle) and up 7x16 $5395–Tandem axle) and up 8.5x 20 $6995–  (Tandem axle) and up 8.5x24  $7395– (Tandem axle) and up  The price of each Trailer will Vary depending on options, availability and location of pick up. Georgia, Florida, Texas.  PRICES ARE SUBJECT TO CHANGE, PLEASE CALL FOR BEST PRICE.  We have all options available to build whatever you need.  All of our trailers have the following standard features.  *Full Tube main frame construction. *3/4 treated/sprayed ply floors *Radial Tires *Brakes on all hubs (over 3k) *Led strip tail lights *Interior light with door switch *2500lbs tongue jack *Bearing buddies *Air Transfer vent system *V-nose *24"" diamond plate with upright ** BEST WARRANTY IN THE BUSINESS ..  We operate by Appointment so please call anytime to set a time convenient for your schedule.    Keys cars tilt trailer, dump trailer, equipment trailer, hauler, atv trailer, car trailers, cargo trailer, utility trailer, utility trailer, tilt equipment mover, car, flat deck, load trail trailer, tilt gooseneck trailer, haulmark transport trailer, hitch, tires, tonneau lids, ball, yamaha, car hauler, weight, landscaping trailers, bikes, landscape, moving, dump trailers, trailer for sale, dove tail, polaris rzr, un-laden weight, cargo, trailr, bike, hauler, parts, enclosed, tilt equipment mover, towing, receivers, equipment hauler, cargo, business, tilt car hauler, tow, campers, big tex trailer, open, interstate trailer, wheel, equipment trailer, cargo haulers, dirt, bikes, toy hauler. motorcycle trailer, landscape, services weld, motorcycle hauler, car hauler, gator made, haulmark, pj trailers, deckover, weight, cargo, weight, gooseneck trailer, cargo trailer, enclosed trailers, dump, toy hauler. motorcycle trailer, axles, tilt car hauler, moving, hitch pin, dump, tool boxes, enclosed trailer, trailer locks, trailer hitch, dual axles, load trail, bike, gravel, dual axle, haulmark, deck over, tile equipment hauler, utility, featherlite trailer, trailer axles, skid steer trailer, tandem axles, cummins, utility, skid loader trailer, trailer part, car movers, ball mount, open trailers, dump trailer for sale, ball, toy hauler. motorcycle trailer, open trailers, tire, haulmark trailer, trailer parts, car movers, hauler, toy, sacramento trailer sales, goose neck trailer, moving, rocks car, tool boxes, trailer fenders, dump trailers, used trailers, featherlite trailers, cargo, gravel, edge, sacramento trailer sales, fixed, tool boxes, equipment trailer, pj trailer, maxey trailer, steel trailer, trailer parts, parts, enclosed trailer, gooseneck, utility, pj, tool boxes, cargo trailer, cars tilt trailer, haulmark trailers, tandem axle, pj, moving, landscape trailer, towing trailers, gravel, used cargo trailers, bobcat trailer, equipment trailer, hitch, bumpers, moving, mover, rock, car hauler, fender, float trailer, motorcycle haulers, equipment mover, freight trailer, trailer parts, pj, equipment hauler, axles, trailer wheel, tilt trailers, mount, pj trailers, single axles double axles, sacramento trailer sales, takeuchi, dovetail, trailer parts, trailor, motorcycle trailers, polaris ranger, motorcycle trailer, heavy and light equipment trailers, flatbed trailer, pintle trailer, axles, gravel, hauler, trailer sales, toy hauler, utility, gooseneck trailer, gravel, rock, campers, tandem axle, trailer wire, motorcycle trailers, trailer, open trailer, hitches, hitch pins, flex, car carrier, car hauler, featherlite utility, toy, flex, gravel, brake transport trailer, car haulers, race car trailer, covered trailer, trailer hitch, mover, tilt trailer, toy hauler. motorcycle trailer, car hauler, single axle, equipment trailer, part, dirt, tractors, power stroke, flat deck, moving, controller, utility trailer, service, Kubota, trailer towing, tilt, passport, car mover, edge, utility, equipment haulers, axles, utility trailers, equipment hauler, un-laden weight, trailer parts, dual axle, tilt bed trailer, enclosed trailer, tool boxes, hitch pin, enclosed trailer, deck over, brake adapters, car haulers, enclosed, single axles double axles, gator trailer, trailer sales, equipment trailer, trailer sales, trailer parts, mount, equipment trailer, skid loader trailer, stock trailer, brake adapter, lock, toy haulers, brake controller, cargo hauler, pj, construction trailer, big tex, trailer lock, motorcycle hauler, haulers, trailer, pj trailer, cargo haulers, polaris xp 1000, part, trailer fender, landscape, trailer lights, wire harness, cargo hauler, Polaris rzr, Duramax, trailer rental, tile equipment hauler, trailer tires, passport, car mover, car hauler, tandem axles, utility trailers, keywords:Flat bed trailer, dove tail, couplers gravel, coupler, cargo trailer, cargo trailer, trailer wiring, equipment trailer, un-laden weight, bumpers, pj trailers, trailer wheels, equipment movers, brake controller, tractor, flat deck, motorcycle trailer, coupler, lights, trailer wires, polaris, axle, car, locks, cargo trailer, bobcat trailer, receiver, tilt car mover, toy haulers, carry on trailer, toy hauler. motorcycle trailer, equipment, utility trailer, dump trailer, bumpers, tractors, bumpers, tractor, dump trailer, cargo, cargo trailers, roofing trailer, corn pro, trailers for sale, axles, pj trailer, pace american trailer, equipment hauler, cummins, gater trailer, hitch pins, landscaping, trailer light, motorcycle trailer, brakes, wires, dump, featherlite carhauler, landscape, skid steer trailer, cargo, open, fixing, equipment haulers, deckover, tilt equipment trailer, tilt trailer, equipment, landscape, float trailer, side load trailer, brake controllers, equipment mover, dump, transport, trailer tire, duramax, trailers, motorcycle haulers, welded, double axle, flat bed trailer, enclosed trailer, hitches, power stroke, tilt trailers, atv, tilt, trailers, wire, car hauler, car trailer, wheels, pj trailers, toy hauler. motorcycle trailer, trailer enclosed, uhaul, moving trailer, equipment trailer, Polaris razor, landscape, open trailers, open trailer, equipment, welding, toy hauler, bumpers, featherlite dealer, featherlite, weight, gravel, receiver, car hauler, john deere, pj, ball mount, dump trailer, light, flat deck",,,,,,,,,,,,,,, 2022
230,11999.0,dothan,https://tallahassee.craigslist.org/rvd/d/tallahassee-2016-zi-crossroads-toy/7469733705.html,2022-04-11 02:47,2016  ZI    crossroads   Toy Hauler FRONT,21,This Toy hauler loads in the front instead of rear load which causes the load to swing back and forth.   queen size bed   lots of storage  Gas cook top microwave new tires   call today   load up you bikes    head to bike week       franksautoworld.com,,,,,,,,,,,,,,,
231,25.0,dothan,https://tallahassee.craigslist.org/bik/d/tallahassee-strider-bike-for-toddlers/7469508096.html,2022-04-10 13:54,strider bike for toddlers,0,THE BEST WAY for your child to learn how to ride a two wheel bike. All 3 of my kids learned on this and were riding two wheel bikes at the age of 3., other/unknown, kids, small, 10 in, excellent,,,,,,,,,,
232,1.0,dothan,https://tallahassee.craigslist.org/wan/d/havana-dirt-bike-roller/7469324367.html,2022-04-09 22:38,Dirt Bike Roller,0,ISO dirt bike roller frame! No mini bikes or go karts…just dirt bike frames. Nothing Chinese please. Thanks!,,,,,,,,,,,,,,,
233,15999.0,dothan,https://okaloosa.craigslist.org/trb/d/argyle-enclosed-vnose-trailers-20ft/7468846012.html,2022-04-08 18:25,ENCLOSED VNOSE TRAILERS 20FT 24FT 28FT 32FT FINANCING IS AVAILABLE,24,"WE ARE A FACTORY DIRECT TRAILER DEALER ALL TRAILERS ARE DELIVERED TO YOUR DOOR FROM THE FACTORY DELIVERY IS FREE IN MOST STATES 15% DEPOSIT REQUIED TO PLACE ORDER BALANCE DUE TO DRIVER WHEN TRAILER IS DELIVERED DELIVERY USUALLY TAKE ABOUT A WEEK ON STANDARD IN STOCK TRAILERS CHECK OUT OUR WEBSITE FOR MORE INFO OR GIVE US A CALL 516-503-2826  BIGENCLOSEDTRAILERS.COM  FINANCING IS AVAILABLE  516 503 2826 CALL OR TEXT NOW  BIGENCLOSEDTRAILERS.COM  STANDARD CAR/CARGO HAULERS 8.5 x 20’ $14999 DELIVERED TO YOU 8.5 x 24’ $15999 DELIVERED TO YOU 8.5 x 28’ $16999 DELIVERED TO YOU 8.5 x 32' $19999 DELIVERED TO YOU 24' Blackout Trailer $16999 DELIVERED TO YOU 24' Snowmobile ATV Drive through Trailer--Free Delivery--$16999.00 Triple Axle 32ft with 5200lb axles $21999 BLACK AND WHITE ARE STANDARD COLORS CUSTOM COLORS ARE AVAILABLE AT AN EXTRA COST AND TAKE LONG TO BUILD  FULLY FINISHED RACE CAR TRAILERS ALSO AVAILABLE  BIGENCLOSEDTRAILERS.COM  516-503-2826  RACE CAR TRAILERS 28FT $24999 32FT $25999 36FT $30999 TRIPLE AXLE  M MOST RACE CAR TRAILERS ARE CUSTOM BUILT AND TAKE 12 TO 14 WEEKS TO BUILD MAYBE LONGER IN CERTAIN CASES DUE TO COLORS AND EXACT OPTIONS REQUESTED SEE LIST OF UPGRADES AND OPTIONS ON OUR WEBSITE BIGENCLOSEDTRAILERS.COM  BIGENCLOSEDTRAILERS.COM  CUSTOM TRAILERS TAKES 10 TO 12 WEEKS TO BUILD MOST STANDARD TRAILER SIZES IN STOCK AND READY TO GO  VISIT OUR WEBSITE BIGENCLOSEDTRAILERS.COM  Custom colors and options are available Trailers are aluminum body on steel frame with Plywood interior Features: radial tires-led lights-emergency brake away Brakes on both axles-Dual 5200lb axles OR 3500lb axles-rear ramp door- Side door-locks on both doors  ALL STANDARD TRAILERS--- --6 1/2 interior height ---unfinished plywood interior ---Aluminum Body on Steel Frame ---Side Escape Door-$550 extra-makes it easy to open the car door when you pull it in the trailer ---3500LB DOUBLE AXLES-UPGRADED AXLES AVAILABLE   Enclosed Vnose Trailers Great for Toys Cars Motorcycles ATVS UTVS Moving Storage 6 X 12 $10999 Singles axle 7 x 16 dual axle $11999  CALL OR TEXT 516 503 2826 STEVE WWW.BIGENCLOSEDTRAILERS.COM FINANCING IS AVAILABLE WWW.BIGENCLOSEDTRAILERS.COM  ALL TRAILERS MUST BE DELIVERED AS THEY COME STRAIGHT FROM THE FACTORY TO YOUR FRONT DOOR 15% DEPOSIT REQUIRED     There are several uses for a utility trailer. Here is a glimpse at just the top ten uses of utility trailers:  1.Automobiles: From time to time it becomes necessary to haul an inoperable car or truck. Tow trucks are expensive, especially if the distance is great. A utility trailer is a great way to haul vehicles and a good investment if you need to do so regularly.  2.Boats: If you have a boat, you will need a utility trailer to get it to and from the water.  3.Lawn Care Equipment: If you live in a rural area, you may find that you need to haul your mowing equipment from one piece of your property to another. Packing equipment and loading it into a pickup truck bed can get old very quickly. A utility trailer will allow you to drive your equipment right up onto the trailer without the aid of ramps or two strong men.  4.Furniture: Moving furniture is a breeze with a utility trailer. Furniture dollies roll right up onto the trailer and you can haul more than you can with a pickup.  5.Building Supplies: Do you have projects that need to be done around the house? Pick up your own building supplies and save on delivery fees.  6.Bikes, Motorcycles, and ATVs: Recreational vehicles are best hauled on a utility trailer.  7.Livestock: An enclosed utility trailer is most often used to haul livestock.  8.Auction and Flea Markets: If you frequent auctions and flea markets, you will need the hauling capability to bring home your inexpensive and rare finds.  9.Appliances: Utility trailers are ideal for hauling appliances.  10.Debris and Trash: Loading trash in and out of your pickup bed can be cumbersome and clean up can be messy, but it would be worse to have to haul trash in your SUV. Clean up after a big job is a lot easier with a utility trailer.  As you can see, there are many reasons why an investment in a utility trailer is a smart move. I'm sure that with a little time, and its easy availability, you will come up with even more ways to use a trailer  ATV UTV SXS MOTORCYCLE BIKE TRANSPORT HAUL MOVE CAR TRUCK MOVING TRAVELING STORAGE CARGO LOADS AUTHORITY BOAT HAULING BUSINESS BUSINESS FOR SALE JOB SALES CONSTRUCTION EQUIPMENT STEEL RAZOR SNOWMOBILE POLARIS YAHAMA WILD CAT MACHINE AUTOMOBILE AUTO VAN TOWING TOW VECHICLE SNOW RAIN BOX TRUCK FLATBED GOOSNECK BUMPER PULL HITCH BALL WEATHER BUY WOOD Westchester County, NY Amawalk, Annsville, Archville, Ardsley, Ardsley-on-Hudson, Armawalk, Armonk, Arthur Manor, Banksville, Bayberry Park, Bedford, Bedford Center, Bedford Hills, Beech Hill, Beechmont, Beechmont Woods, Bonnie Crest, Boutonville, Briarcliff Manor, Bronxville, Bronxville Heights, Bryn Mawr Park, Buchanan, Buckhout Corners, Butlerville, Cecil Park, Cedar Knolls, Chappaqua, Chauncey, Chester Hill Park, Chimney Corners, Colonial Acres, Colonial Heights, Crestwood, Crestwood Gardens, Crompond, Cross River, Croton Falls, Croton Heights, Croton-on-Hudson, Crotonville, Crugers, Dobbs Ferry, Dunwoodie, Dunwoodie Heights, East Irvington, East White Plains, East Woods, Eastchester, Eastview, Elmsford, Elmsmere, Fairview, Fleetwood, Forest Knolls, Fox Meadow, Furnace Woods, Gallows Hill, Glendale, Glenville, Glenwood, Goldens Bridge, Graham, Granite Springs, Grant Corner, Greenhaven, Greenville, Grey Oaks, Greystone, Gunther Park, Harrison, Hartsdale, Hastings-on-Hudson, Hawthorne, Heath Ridge, Heathcote, Heritage Hills, Homestead Park, Horseshoe Hill, Horton Estates, Huguenot Park, Irvington, Isle of San Souci, Jefferson Valley, Katonah, Kitchawan, Lake Katonah, Lake Lincolndale, Lake Mohegan, Lake Purdy, Larchmont, Lawrence Park, Lewisboro, Lincoln, Lincolndale, Lowerre, Ludlow, Mamaroneck, Maplewood, Mariandale, Millwood, Milton, Mohegan Heights, Mohegan Lake, Montrose, Mount Airy, Mount Hope, Mount Kisco, Mount Pleasant, Mount Vernon, Murdock Woods, Murray Hill, Nepera Park, Nepperhan, New Rochelle, North Salem, North White Plains, Oceola Lake, Orienta, Oscawana, Ossining, Park Hill, Parkside, Peekskill, Pelham, Pelham Manor, Philipse Manor, Pinebrook, Pinebrook Heights, Pleasantside, Pleasantville, Pocantico Hills, Port Chester, Pound Ridge, Purchase, Purdys, Purdys Grove, Quaker Ridge, Quarry Heights, Residence Park, Ridgeway, Rochelle Heights, Rochelle Park, Roe Park, Rosedale, Rye, Rye Brook, Salem Center, Sarles Corners, Scarborough, Scarsdale, Scarsdale Downs, Scarsdale Park, Scotts Corners, Secor Gardens, Shenorock, Sherman Park, Shore Acres, Shrub Oak, Sleepy Hollow, Sleepy Hollow Manor, Somers, South Salem, Sparta, Spring Valley, Stanwood, Sun Haven, Sunny Brae, Tarrytown, Thornwood, Toddville, Tompkins Corners, Tuckahoe, Twin Lakes Village, Valhalla, Valley Pond Estates, Van Cortlandtville, Vernon Park, Verplanck, Victory Park, Vista, Waccabuc, Waverly, West Mount Vernon, White Birches, White Plains, Whitehall Corners, Wilmot Woods, Windmill Farm, Woodlands, Woodybrook, Worthington, Wykagyl, Wykagyl Park, Yonkers, Yorktown, Yorktown Heights, brooklyn, queens, manhattan, nyc, bronx, staten island, long island, hudson valley",,,,,,,,,,,,,,,
234,5374.0,dothan,https://montgomery.craigslist.org/snd/d/montgomery-2022-tracker-300-in-stock/7468697508.html,2022-04-08 13:16,2022 TRACKER 300!! IN STOCK!!! AVAILABLE NOW!!,4,"No Fees! Ask for Skylar @ 256-577-9126. Financing available!!  **!! CALL FOR MORE INFO !!**  Shoals Outdoor Sports is a high volume dealer with NO FEES. See why customers travel from all over to buy from us. We offer awesome financing WAC. Call, text, or PM me for your out the door price.   ASK FOR SKYLAR BRADY 256-577-9126  Check payment here, put SKYLAR BRADY under sales agent category:  https://www.shoalsoutdoorsports.com/buy-your-motorcycle-utv-atv-boat-pwc-with-credit--financing  Need a trailer to take it home? We have those also.  The trailers are 2 inch square tubing with treated wood flooring.   5x8: $1,299 6x10: $1,899 6x12: $1,999 6x14: $2,199  Rgr, used rgr, Jeep, wrangler, down payment, finance, financing, easy,Honda, used atv, used atvs, new atv, new atvs, new utv, used utv, yeti, yeti cups, yeti coolers, helmets, gloves, accessories, gear, goggles, parts, chainsaws, add-ons, forsale, for sale, UTV, offroad, sxs, side by side, sidebyside, atv, quad, farm, truck, car, used, new, kart, gokart, gocart, cart, dirt, dirtbike, bike, motocross, racing, motorcycle, cycle, v-twin, clutch, 4x4, power, fast, fun, sale, sales, exmark, autos, automobile, pre-owned, four wheel drive, awd, fwd, LED, lightbars, light bar, wetsounds, audio bar, sound bar, loud, winch, Yamaha, honda, Polaris, razor, rzr, ranger, 500, 570, 900, 1000, XP, highlifter, northstar, ace, 150, sportsman, 450, 850, EPS, youth, adult, fox, dynamix, probox, Massimo, mule, kawi, yama, cf moto, Kubota, kioti, Husqvarna, gator, ranger, Maverick, rzr, rhino, Arctic Cat, strike, boss, trailer, rv, toyhauler, hauler, horsepower, power, rpm, outlander, rancher, wolverine, big red, bigred, pioneer, turbo, supercharged, mud, track, race, Harley, Davidson, Harley Davidson, hd, trail, bog, muddy, rock crawler, four wheeler, 4wheeler, 4 wheeler, fourwheeler, four wheelers, ATV, ATVS, ATV'S, All terrain vehicle, all terrain vehicles, UTV, UTVS, UTV'S, utility terrain vehicle, utility terrain vehicles, side by side, dirt bike, dirt bikes, crf, gsxr, busa, yzf,",,,,,,,,,,,,,,,
235,17499.0,dothan,https://montgomery.craigslist.org/snd/d/montgomery-2017-polaris-ranger-hl-1000/7468686206.html,2022-04-08 12:58,2017 POLARIS RANGER HL 1000!!!,4,"No Fees! Ask for Skylar @ 256-577-9126. Financing available!!  **!! CALL FOR MORE INFO !!**  Shoals Outdoor Sports is a high volume dealer with NO FEES. See why customers travel from all over to buy from us. We offer awesome financing WAC. Call, text, or PM me for your out the door price.   ASK FOR SKYLAR BRADY 256-577-9126  Check payment here, put SKYLAR BRADY under sales agent category:  https://www.shoalsoutdoorsports.com/buy-your-motorcycle-utv-atv-boat-pwc-with-credit--financing  Need a trailer to take it home? We have those also.  The trailers are 2 inch square tubing with treated wood flooring.   5x8: $1,299 6x10: $1,899 6x12: $1,999 6x14: $2,199  Rgr, used rgr, Jeep, wrangler, down payment, finance, financing, easy,Honda, used atv, used atvs, new atv, new atvs, new utv, used utv, yeti, yeti cups, yeti coolers, helmets, gloves, accessories, gear, goggles, parts, chainsaws, add-ons, forsale, for sale, UTV, offroad, sxs, side by side, sidebyside, atv, quad, farm, truck, car, used, new, kart, gokart, gocart, cart, dirt, dirtbike, bike, motocross, racing, motorcycle, cycle, v-twin, clutch, 4x4, power, fast, fun, sale, sales, exmark, autos, automobile, pre-owned, four wheel drive, awd, fwd, LED, lightbars, light bar, wetsounds, audio bar, sound bar, loud, winch, Yamaha, honda, Polaris, razor, rzr, ranger, 500, 570, 900, 1000, XP, highlifter, northstar, ace, 150, sportsman, 450, 850, EPS, youth, adult, fox, dynamix, probox, Massimo, mule, kawi, yama, cf moto, Kubota, kioti, Husqvarna, gator, ranger, Maverick, rzr, rhino, Arctic Cat, strike, boss, trailer, rv, toyhauler, hauler, horsepower, power, rpm, outlander, rancher, wolverine, big red, bigred, pioneer, turbo, supercharged, mud, track, race, Harley, Davidson, Harley Davidson, hd, trail, bog, muddy, rock crawler, four wheeler, 4wheeler, 4 wheeler, fourwheeler, four wheelers, ATV, ATVS, ATV'S, All terrain vehicle, all terrain vehicles, UTV, UTVS, UTV'S, utility terrain vehicle, utility terrain vehicles, side by side, dirt bike, dirt bikes, crf, gsxr, busa, yzf,",,,,,,,,,,,,,,,
236,5000.0,dothan,https://montgomery.craigslist.org/mcy/d/hope-hull-1984-harley-davidson/7468142941.html,2022-04-07 10:08,1984 Harley Davidson Sportster Bobber Ironhead,2,"1984 HD Harley Davidson Sportster Bobber. Mini Apes. Custom paint. Runs great. Needs battery. Moving, need to sell extra bikes! Willing to deliver within reason. $5000 OBO. Cash talks. Title in hand. No Tire Kickers.",,,,,,,,,,,,,,,
237,145.0,dothan,https://panamacity.craigslist.org/spo/d/panama-city-saris-bike-rack/7467762741.html,2022-04-06 11:58,Saris bike rack,4,Saris bike rack holds two bikes. Excellent condition.,,,,, excellent,,,, Saris,,,,,,
238,125.0,dothan,https://tallahassee.craigslist.org/bop/d/tallahassee-thule-bicycle-rack/7467479377.html,2022-04-05 18:07,Thule Bicycle Rack,4,Bicycle Rack in Good Condition. Fits up to 4 bikes on the back of a car.,,,,, excellent,,,, Thule, 914XT,, other,,,
239,99.0,dothan,https://tallahassee.craigslist.org/ptd/d/heavy-duty-bike-bicycle-hitch-carrier/7467076091.html,2022-04-04 19:36,Heavy Duty 2 Bike Bicycle Hitch Carrier Platform For Truck Van Suv RV,6,"Heavy Duty 2 Bike Bicycle 2"" Hitch Mount Carrier Platform Rack for Car Truck SUV Van - SALE PRICE $99.99    WMA SUPERSTORE-WHOLESALE MOTORSPORT ACCESSORIES Hours to call: Monday - Friday 9am to 5pm Hours to call: Saturday - 9am to 1pm Website: www.WMASTORE.com      *************www.WMASTORE.com****************      Part Number: AM2BHC Warranty:  100% LIFETIME WARRANTY CONDITION: New in box RETAIL PRICE: $229 CRAGISLIST SPECIAL PRICE: $99.99    2'' Hitch mount bike back carrier for cars, trucks, SUVS or minivans which can haul up to 2 bicycles. It will firmly hold the bikes, so it's perfect for you to carry your bike. Safety is the 1st priority. The rack passed the most strict tests which include driving, pulling, vibration and swinging tests. Test Standard PASSED: With 1.5 times of max load weight, no bending or cracks after testing. Much Easier to put your bicycles on than holder, and compatible with all kinds of bicycles. The bike is securely sitting in the tire holders, so no heavy load on the top tube compared with other carriers. No more swinging handlebar and spinning wheels which may cause scratches on car or bike. We are so confident with our product quality, so we can offer lifetime warranty.   Features:  •	Heavy-duty sturdy steel construction •	Sturdy and weather-resistant •	Black coating.  •	Carry Up to 2 bicycles  • 	Carry bike quickly and safely  •	Easy to assemble  •	Compatible with most Bicycle Frames With Adjustable Tire Rods and Individual Ties  • 	Works with many alternative and larger tubed frame bikes  •             Securely straps for each bike to ensure firmly hold  •	Compatible with any 2"" hitch receiver  •             Keeps Bikes 12"" inches away to protect your vehicle   Specifications:  •	Material: Steel  •	Overall dimension: 59"" x 23.5"" x 23.5""  •	Weight Capacity: 225 Lb  •	LIFETIME WARRANTY against defects.      ********WE ACCEPT PAYPAL, DEBIT CARDS, AMEX********     OPEN 7 DAYS A WEEK/ALL WEEKEND/ALL HOLIDAYS   SPECIAL PROMOTION PRICE......$99.99...........CASH AND CREDIT CARDS WELCOMED  CALL   (800) 503-1874 ... SE HABLA ESPANOL .... OR COPIE AND PASTING LINK BELOW TO YOUR INTERNET BROWSER TO ORDER FROM OUR SECURE WEBSITE:    https://wmastore.com/product/heavy-duty-2-bike-bicycle-2-hitch-mount-carrier-platform-rack-car-truck-suv/      Keys; bike carrier, bicycle hitch carrier, bike rack, e-bike carrier, electric bike hitch carrier, bike hitch mount, roof basket, cargo roof basket, roof rack, roof cargo basket, folding cargo basket, cargo basket, basket cargo carrier, SportRack,Folding,Hitch,Basket,SportRack Folding Hitch Basket, heavy duty roof cargo rack, Baja Rack, Off road Rack, Roof Rack, Cargo Rack, top rack, travel rack, Pre Runner, Sand Rail, Buggy, fox, king, off road, Baja, fabricators, universal roof rack, luggage carrier basket, universal roof cargo rack, roof top cargo rack, Universal roof rack cargo top luggage carrier, rola roof top mount cargo rack, car rack, cargo car rack, Yakima, roof rack Best Choice, Rage, cat, carrier suv van top mounted rack, basket top cargo, trailers, Dump Trailer, Tugger, Utility Trailer, Farm & Garden",,,,,,,,,,,,,,,
240,125.0,dothan,https://okaloosa.craigslist.org/bop/d/valparaiso-hollywood-traveler-bike/7465990946.html,2022-04-02 08:21,"'Hollywood Traveler' 4-bike Carrier *New, Never Used*",0,"This is a Heavy Duty 'Hollywood' brand top quality 4-bike Carrier for a 2"" hitch receiver, Model HR8000.  It has never been used and is 100% *mint* condition.   Includes everything that came with it (12 rubber straps, hitch pins, original Instruction Manual).  Paid $180, Sell for $125.  I'll even toss in an Allen Sports Top-bar Adapter for ladies style bikes.  Shoot me your phone number and I'll call you back.  Thanks - Robert",,,,, new,,,, Hollywood, HR8000,,, 4-bike capacity,,
